time,102_boost_pressure,105_intake_manfold_1_temperature,110_engine_coolant_temperature,175_engine_oil_temperature_1,183_fuel_rate,184_instantaneous_fuel_economy,185_average_fuel_economy,595_cruise_control_active,596_cruise_control_enable_switch,597_brake_switch,598_clutch_switch,599_cruise_control_set_switch,600_cruise_control_coast_switch,602_cruise_control_accelerate_switch,70_parking_brake_switch,84_vehicle_speed,86_cruise_control_set_speed
2025-10-31 14:58:21,6,45,85,1774.969,6.75,5.035,3.25,3,3,0,0,3,3,3,0,34.031,255
2025-10-31 14:59:21,22,44,86,1774.969,7.8,4.883,3.25,3,3,0,0,3,3,3,0,38.125,255
2025-10-31 15:00:21,4,44,85,1774.969,2.65,13.633,3.25,3,3,0,0,3,3,3,0,36.75,255
2025-10-31 15:01:21,48,44,86,1774.969,4.9,9.217,3.25,3,3,0,0,3,3,3,0,45.641,255
2025-10-31 15:02:21,44,43,87,1774.969,14.15,3.049,3.25,3,3,0,0,3,3,3,0,43.219,255
2025-10-31 15:03:21,14,43,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,46.781,255
2025-10-31 15:04:21,4,43,85,1774.969,2.25,9.895,3.25,3,3,1,1,3,3,3,0,22.609,255
2025-10-31 15:05:21,28,46,87,1774.969,9.9,3.623,3.252,3,3,0,0,3,3,3,0,36.047,255
2025-10-31 15:06:21,12,44,86,1774.969,8.45,4.875,3.25,3,3,0,0,3,3,3,0,41.297,255
2025-10-31 15:07:21,42,43,86,1774.969,11.75,3.666,3.25,3,3,0,0,3,3,3,0,43.047,255
2025-10-31 15:08:21,22,42,85,1774.969,6.4,7.143,3.25,3,3,0,0,3,3,3,0,45.781,255
2025-10-31 15:09:21,30,43,85,1774.969,6.45,7.156,3.25,3,3,0,0,3,3,3,0,46.313,255
2025-10-31 15:10:21,10,43,85,1774.969,4.05,10.875,3.25,3,3,0,0,3,3,3,0,44.328,255
2025-10-31 15:11:21,28,43,86,1774.969,12.35,3.641,3.25,3,3,0,0,3,3,3,0,45.109,255
2025-10-31 15:12:21,18,44,86,1774.969,9.4,5.098,3.25,3,3,0,0,3,3,3,0,48.094,255
2025-10-31 15:13:21,16,41,85,1774.969,10.05,4.082,3.25,3,3,0,0,3,3,3,0,41.203,255
2025-10-31 15:14:21,40,42,85,1774.969,11.8,3.914,3.252,3,3,0,0,3,3,3,0,46.281,255
2025-10-31 15:15:21,24,41,85,1774.969,7.5,6.234,3.25,3,3,0,0,3,3,3,0,46.797,255
2025-10-31 15:16:21,22,41,85,1774.969,6.4,6.977,3.25,3,3,0,0,3,3,3,0,44.703,255
2025-10-31 15:17:21,10,43,85,1774.969,6.2,7.408,3.25,3,3,0,0,3,3,3,0,46.266,255
2025-10-31 15:18:21,10,43,86,1774.969,6.15,7.436,3.25,3,3,0,0,3,3,3,0,45.813,255
2025-10-31 15:19:21,16,44,86,1774.969,7.4,6.07,3.25,3,3,0,0,3,3,3,0,44.953,255
2025-10-31 15:20:21,38,41,85,1774.969,11.15,3.967,3.25,3,3,0,0,3,3,3,0,44.438,255
2025-10-31 15:21:21,14,42,85,1774.969,4.9,9.07,3.25,3,3,0,0,3,3,3,0,44.922,255
2025-10-31 15:22:21,24,43,85,1774.969,8.55,5.242,3.25,3,3,0,0,3,3,3,0,44.953,255
2025-10-31 15:23:19,24,42,86,1774.969,7.15,6.299,3.252,3,3,0,0,3,3,3,0,45.234,255
2025-10-31 15:24:19,6,42,86,1774.969,8.25,5.273,3.25,3,3,0,0,3,3,3,0,43.734,255
2025-10-31 15:25:19,22,43,86,1774.969,6.4,6.754,3.25,3,3,0,0,3,3,3,0,43.313,255
2025-10-31 15:26:19,18,43,85,1774.969,6.1,6.848,3.25,3,3,0,0,3,3,3,0,42.094,255
2025-10-31 15:27:19,28,43,85,1774.969,7.3,6.229,3.25,3,3,0,0,3,3,3,0,45.75,255
2025-10-31 15:28:19,16,45,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,46.438,255
2025-10-31 15:29:19,32,44,86,1774.969,10.5,4.609,3.25,3,3,0,0,3,3,3,0,48.656,255
2025-10-31 15:30:19,10,43,85,1774.969,0.95,43.787,3.25,3,3,0,0,3,3,3,0,42.375,255
2025-10-31 15:31:19,28,45,87,1774.969,8,5.93,3.25,3,3,0,0,3,3,3,0,47.641,255
2025-10-31 15:32:19,24,45,86,1774.969,8.65,5.697,3.252,3,3,0,0,3,3,3,0,49.328,255
2025-10-31 15:33:19,6,43,86,1774.969,5.75,8.365,3.25,3,3,0,0,3,3,3,0,48.172,255
2025-10-31 15:34:19,24,42,85,1774.969,8.7,4.859,3.25,3,3,0,0,3,3,3,0,42.484,255
2025-10-31 15:35:19,30,42,85,1774.969,11.4,3.434,3.25,3,3,0,0,3,3,3,0,39.391,255
2025-10-31 15:36:19,22,42,85,1774.969,11.3,4.004,3.25,3,3,0,0,3,3,3,0,45.531,255
2025-10-31 15:37:19,20,42,85,1774.969,6.25,6.885,3.25,3,3,0,0,3,3,3,0,43.203,255
2025-10-31 15:38:19,16,42,85,1774.969,8.65,4.836,3.25,3,3,0,0,3,3,3,0,41.984,255
2025-10-31 15:39:19,16,43,86,1774.969,7.25,6.055,3.25,3,3,0,0,3,3,3,0,44,255
2025-10-31 15:40:19,20,41,85,1774.969,10.6,4.164,3.25,3,3,0,0,3,3,3,0,44.172,255
2025-10-31 15:41:19,10,41,85,1774.969,0,125.5,3.252,3,3,1,1,3,3,3,0,29.984,255
2025-10-31 15:42:19,50,41,86,1774.969,11.35,4.084,3.25,3,3,0,0,3,3,3,0,46.516,255
2025-10-31 15:43:19,20,41,85,1774.969,5.9,7.838,3.25,3,3,0,0,3,3,3,0,46.5,255
2025-10-31 15:44:19,18,41,85,1774.969,6.65,6.369,3.25,3,3,0,0,3,3,3,0,42.453,255
2025-10-31 15:45:19,14,42,85,1774.969,6.9,5.807,3.25,3,3,0,0,3,3,3,0,40.234,255
2025-10-31 15:46:19,24,42,86,1774.969,8.7,4.648,3.25,3,3,0,0,3,3,3,0,40.688,255
2025-10-31 15:47:19,12,42,85,1774.969,6.95,6.152,3.25,3,3,0,0,3,3,3,0,43.016,255
2025-10-31 15:48:19,28,41,86,1774.969,9.4,4.561,3.25,3,3,0,0,3,3,3,0,43.125,255
2025-10-31 15:49:19,12,42,86,1774.969,4.6,8.541,3.25,3,3,0,0,3,3,3,0,39.734,255
2025-10-31 15:50:19,22,43,85,1774.969,10,3.588,3.25,3,3,0,0,3,3,3,0,35.984,255
2025-10-31 15:51:17,0,43,85,1774.969,2.7,2.164,3.252,3,3,0,1,3,3,3,0,5.781,255
2025-10-31 15:52:17,22,45,87,1774.969,7.25,5.508,3.252,3,3,0,0,3,3,3,0,40.078,255
2025-10-31 15:53:17,10,43,86,1774.969,7.1,6.305,3.25,3,3,0,0,3,3,3,0,44.875,255
2025-10-31 15:54:17,34,42,85,1774.969,12.35,3.607,3.25,3,3,0,0,3,3,3,0,44.609,255
2025-10-31 15:55:17,18,44,86,1774.969,4.7,8.268,3.25,3,3,0,0,3,3,3,0,39.094,255
2025-10-31 15:56:17,20,42,85,1774.969,5.9,7.359,3.25,3,3,0,0,3,3,3,0,43.688,255
2025-10-31 15:57:17,26,42,85,1774.969,8,5.324,3.25,3,3,0,0,3,3,3,0,42.672,255
2025-10-31 15:58:17,16,43,85,1774.969,7.25,6.225,3.25,3,3,0,0,3,3,3,0,45.406,255
2025-10-31 15:59:17,6,42,86,1774.969,1.9,20.402,3.25,3,3,0,0,3,3,3,0,39.547,255
2025-10-31 16:00:17,24,42,86,1774.969,6.7,6.441,3.25,3,3,0,0,3,3,3,0,43.344,255
2025-10-31 16:01:17,10,42,86,1774.969,2.55,17.049,3.25,3,3,0,0,3,3,3,0,43.609,255
2025-10-31 16:02:17,8,42,85,1774.969,6.7,6.676,3.252,3,3,0,0,3,3,3,0,44.922,255
2025-10-31 16:03:17,18,42,85,1774.969,6,7.154,3.25,3,3,0,0,3,3,3,0,43.078,255
2025-10-31 16:04:17,32,42,85,1774.969,7.45,5.918,3.25,3,3,0,0,3,3,3,0,44.328,255
2025-10-31 16:05:17,26,42,85,1774.969,7.75,5.691,3.25,3,3,0,0,3,3,3,0,44.109,255
2025-10-31 16:06:17,8,42,86,1774.969,6.6,7.053,3.25,3,3,0,0,3,3,3,0,46.938,255
2025-10-31 16:07:17,14,43,86,1774.969,8.35,5.697,3.25,3,3,0,0,3,3,3,0,47.609,255
2025-10-31 16:08:17,24,40,85,1774.969,7,6.797,3.25,3,3,0,0,3,3,3,0,47.781,255
2025-10-31 16:09:17,16,41,85,1774.969,5.25,8.455,3.25,3,3,0,0,3,3,3,0,44.438,255
2025-10-31 16:10:17,16,42,85,1774.969,5.5,8.045,3.25,3,3,0,0,3,3,3,0,44.547,255
2025-10-31 16:11:17,18,43,86,1774.969,8.65,5.379,3.252,3,3,0,0,3,3,3,0,46.422,255
2025-10-31 16:12:17,18,43,86,1774.969,6.75,6.561,3.252,3,3,0,0,3,3,3,0,44.469,255
2025-10-31 16:13:17,28,43,86,1774.969,7.7,5.994,3.25,3,3,0,0,3,3,3,0,46.375,255
2025-10-31 16:14:17,20,41,86,1774.969,7.05,6.373,3.25,3,3,0,0,3,3,3,0,45.047,255
2025-10-31 16:15:17,22,42,85,1774.969,6.15,7.428,3.25,3,3,0,0,3,3,3,0,45.703,255
2025-10-31 16:16:17,52,42,86,1774.969,15.15,2.91,3.25,3,3,0,0,3,3,3,0,44.109,255
2025-10-31 16:17:17,22,42,85,1774.969,5.35,8.742,3.25,3,3,0,0,3,3,3,0,46.922,255
2025-10-31 16:18:17,42,43,86,1774.969,9.85,4.723,3.25,3,3,0,0,3,3,3,0,46.578,255
2025-10-31 16:19:17,4,43,85,1774.969,4.6,9.174,3.25,3,3,0,0,3,3,3,0,42.469,255
2025-10-31 16:20:15,6,42,86,1774.969,6.4,6.902,3.25,3,3,0,0,3,3,3,0,44.531,255
2025-10-31 16:21:15,52,43,86,1774.969,12.25,4.033,3.252,3,3,0,0,3,3,3,0,49.547,255
2025-10-31 16:22:15,16,42,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,45.5,255
2025-10-31 16:23:15,18,41,86,1774.969,2.05,21.943,3.25,3,3,0,0,3,3,3,0,45.953,255
2025-10-31 16:24:15,20,41,85,1774.969,5.95,7.484,3.25,3,3,0,0,3,3,3,0,44.719,255
2025-10-31 16:25:15,30,42,86,1774.969,7.85,5.668,3.25,3,3,0,0,3,3,3,0,44.625,255
2025-10-31 16:26:15,10,43,86,1774.969,6.95,6.52,3.25,3,3,0,0,3,3,3,0,45.453,255
2025-10-31 16:27:15,16,42,86,1774.969,6.55,6.943,3.25,3,3,0,0,3,3,3,0,45.688,255
2025-10-31 16:28:15,28,41,85,1774.969,7,6.502,3.25,3,3,0,0,3,3,3,0,45.656,255
2025-10-31 16:29:15,16,42,85,1774.969,12.2,2.494,3.25,3,3,0,0,3,3,3,0,30.5,255
2025-10-31 16:30:15,30,41,86,1774.969,11.05,4.209,3.252,3,3,0,0,3,3,3,0,46.672,255
2025-10-31 16:31:15,18,42,85,1774.969,6.4,6.936,3.25,3,3,0,0,3,3,3,0,44.563,255
2025-10-31 16:32:15,22,41,85,1774.969,6.25,7.203,3.25,3,3,0,0,3,3,3,0,45.297,255
2025-10-31 16:33:15,16,42,85,1774.969,5.95,6.914,3.25,3,3,0,0,3,3,3,0,41.344,255
2025-10-31 16:34:15,22,43,85,1774.969,8.15,5.115,3.25,3,3,0,0,3,3,3,0,41.813,255
2025-10-31 16:35:15,24,43,86,1774.969,7.6,5.344,3.25,3,3,0,0,3,3,3,0,40.734,255
2025-10-31 16:36:15,22,44,86,1774.969,7.25,5.494,3.25,3,3,0,0,3,3,3,0,40.031,255
2025-10-31 16:37:15,8,42,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,40,255
2025-10-31 16:38:15,10,43,86,1774.969,7.75,5.895,3.25,3,3,0,0,3,3,3,0,45.984,255
2025-10-31 16:39:15,36,41,86,1774.969,6.4,7.098,3.252,3,3,0,0,3,3,3,0,45.625,255
2025-10-31 16:40:15,36,42,85,1774.969,6.4,7.063,3.25,3,3,0,0,3,3,3,0,45.172,255
2025-10-31 16:41:15,8,44,86,1774.969,3.25,11.766,3.25,3,3,0,0,3,3,3,0,38.625,255
2025-10-31 16:42:15,6,45,86,1774.969,4.05,6.725,3.25,3,3,0,0,3,3,3,0,27.375,255
2025-10-31 16:43:15,0,47,85,1774.969,3.15,0,3.25,3,3,1,1,3,3,3,1,0,255
2025-10-31 16:44:15,0,53,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 17:36:11,6,51,73,1774.969,10.15,0.83,3.25,3,3,0,1,3,3,3,0,8.344,255
2025-10-31 17:37:11,6,48,80,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,40.313,255
2025-10-31 17:38:11,30,47,85,1774.969,14.9,1.707,3.25,3,3,0,0,3,3,3,0,25.453,255
2025-10-31 17:39:11,4,45,84,1774.969,5.3,7.826,3.25,3,3,0,0,3,3,3,0,41.703,255
2025-10-31 17:40:11,4,43,86,1774.969,8.35,5.209,3.252,3,3,0,0,3,3,3,0,43.828,255
2025-10-31 17:41:11,6,41,86,1774.969,6.55,6.814,3.252,3,3,0,0,3,3,3,0,44.922,255
2025-10-31 17:42:11,16,42,86,1774.969,4.85,9.119,3.25,3,3,0,0,3,3,3,0,44.578,255
2025-10-31 17:43:11,12,41,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,44.328,255
2025-10-31 17:44:11,14,41,85,1774.969,5.45,7.67,3.25,3,3,0,0,3,3,3,0,42.016,255
2025-10-31 17:45:09,4,41,85,1774.969,6.75,6.23,3.25,3,3,0,0,3,3,3,0,42.297,255
2025-10-31 17:46:09,26,41,86,1774.969,7.4,5.979,3.25,3,3,0,0,3,3,3,0,44.266,255
2025-10-31 17:47:09,20,40,86,1774.969,6.65,6.137,3.25,3,3,0,0,3,3,3,0,40.969,255
2025-10-31 17:48:09,22,40,86,1774.969,6.4,6.84,3.25,3,3,0,0,3,3,3,0,43.672,255
2025-10-31 17:49:09,22,40,86,1774.969,6.1,7.176,3.25,3,3,0,0,3,3,3,0,43.953,255
2025-10-31 17:50:09,6,40,85,1774.969,6.9,6.066,3.252,3,3,0,0,3,3,3,0,42.172,255
2025-10-31 17:51:09,28,40,86,1774.969,9.5,4.449,3.25,3,3,0,0,3,3,3,0,42.422,255
2025-10-31 17:52:09,20,40,86,1774.969,6.6,6.43,3.25,3,3,0,0,3,3,3,0,42.688,255
2025-10-31 17:53:09,20,39,86,1774.969,6.1,6.879,3.25,3,3,0,0,3,3,3,0,42.203,255
2025-10-31 17:54:09,18,39,85,1774.969,5.4,7.992,3.25,3,3,0,0,3,3,3,0,43.297,255
2025-10-31 17:55:09,20,39,85,1774.969,5.65,7.545,3.25,3,3,0,0,3,3,3,0,42.766,255
2025-10-31 17:56:09,30,39,86,1774.969,8.8,4.932,3.25,3,3,0,0,3,3,3,0,43.578,255
2025-10-31 17:57:09,18,39,86,1774.969,7.85,5.516,3.25,3,3,0,0,3,3,3,0,43.281,255
2025-10-31 17:58:09,14,39,86,1774.969,4.35,9.795,3.25,3,3,0,0,3,3,3,0,43.047,255
2025-10-31 17:59:09,20,40,85,1774.969,9.45,4.242,3.25,3,3,0,0,3,3,3,0,40.25,255
2025-10-31 18:00:09,32,40,85,1774.969,12.15,3.307,3.252,3,3,0,0,3,3,3,0,40.281,255
2025-10-31 18:01:09,12,40,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,42.313,255
2025-10-31 18:02:09,8,43,84,1774.969,2.4,4.773,3.25,3,3,0,1,3,3,3,0,11.438,255
2025-10-31 18:03:09,24,43,85,1774.969,10.85,3.699,3.25,3,3,0,0,3,3,3,0,40.266,255
2025-10-31 18:04:09,18,41,86,1774.969,6.5,6.479,3.25,3,3,0,0,3,3,3,0,42.094,255
2025-10-31 18:05:09,8,42,85,1774.969,0.95,33.088,3.25,3,3,0,0,3,3,3,0,32.766,255
2025-10-31 18:06:09,0,45,86,1774.969,3.35,0,3.25,3,3,1,1,3,3,3,0,0,255
2025-10-31 18:07:09,44,49,86,1774.969,0,125.5,3.25,3,3,0,1,3,3,3,0,14.703,255
2025-10-31 18:08:09,14,42,87,1774.969,5.85,6.658,3.25,3,3,0,0,3,3,3,0,39.328,255
2025-10-31 18:09:09,18,38,85,1774.969,7.3,5.693,3.252,3,3,0,0,3,3,3,0,41.688,255
2025-10-31 18:10:09,14,38,85,1774.969,11.65,3.154,3.25,3,3,0,0,3,3,3,0,36.906,255
2025-10-31 18:11:09,4,37,85,1774.969,6.55,6.369,3.25,3,3,0,0,3,3,3,0,41.875,255
2025-10-31 18:12:09,10,36,85,1774.969,8.1,5.055,3.25,3,3,0,0,3,3,3,0,41.078,255
2025-10-31 18:13:04,4,35,85,1774.969,4.8,8.641,3.25,3,3,0,0,3,3,3,0,41.734,255
2025-10-31 18:14:02,32,34,86,1774.969,11.5,3.604,3.25,3,3,0,0,3,3,3,0,41.609,255
2025-10-31 18:15:02,22,34,86,1774.969,6.8,6.09,3.25,3,3,0,0,3,3,3,0,41.406,255
2025-10-31 18:16:02,18,34,86,1774.969,5.05,8.918,3.25,3,3,0,0,3,3,3,0,45.25,255
2025-10-31 18:17:02,8,34,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,47.688,255
2025-10-31 18:18:02,16,34,84,1774.969,8.1,5.545,3.25,3,3,0,0,3,3,3,0,44.859,255
2025-10-31 18:19:02,14,34,85,1774.969,7.05,6.414,3.252,3,3,0,0,3,3,3,0,45.266,255
2025-10-31 18:20:02,36,34,86,1774.969,12,3.504,3.25,3,3,0,0,3,3,3,0,42.078,255
2025-10-31 18:21:02,12,35,86,1774.969,7.1,5.859,3.25,3,3,0,0,3,3,3,0,41.969,255
2025-10-31 18:22:02,8,35,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,43.672,255
2025-10-31 18:23:02,8,34,85,1774.969,5.95,6.727,3.25,3,3,0,0,3,3,3,0,40.063,255
2025-10-31 18:24:02,14,34,86,1774.969,6.65,6.141,3.25,3,3,0,0,3,3,3,0,40.891,255
2025-10-31 18:25:02,20,34,85,1774.969,9.3,4.061,3.25,3,3,0,0,3,3,3,0,38.109,255
2025-10-31 18:26:02,0,35,84,1774.969,2.5,0,3.25,3,3,1,1,3,3,3,0,0,255
2025-10-31 18:27:02,12,35,85,1774.969,4.95,4.494,3.25,3,3,0,1,3,3,3,0,22.375,255
2025-10-31 18:28:02,16,35,86,1774.969,6.55,5.654,3.25,3,3,0,0,3,3,3,0,37.25,255
2025-10-31 18:29:02,36,34,85,1774.969,12.4,3.646,3.252,3,3,0,0,3,3,3,0,45.313,255
2025-10-31 18:30:02,24,35,86,1774.969,8.4,5.191,3.25,3,3,0,0,3,3,3,0,43.781,255
2025-10-31 18:31:02,12,34,85,1774.969,0.25,125.498,3.25,3,3,0,0,3,3,3,0,45.656,255
2025-10-31 18:32:02,38,33,85,1774.969,11.8,3.641,3.25,3,3,0,0,3,3,3,0,43,255
2025-10-31 18:33:02,8,34,85,1774.969,6.7,6.59,3.25,3,3,0,0,3,3,3,0,44.141,255
2025-10-31 18:34:02,4,34,86,1774.969,5.85,7.441,3.25,3,3,0,0,3,3,3,0,43.906,255
2025-10-31 18:35:02,28,34,86,1774.969,7.45,5.893,3.25,3,3,0,0,3,3,3,0,44.109,255
2025-10-31 18:36:02,22,34,85,1774.969,6,7.186,3.25,3,3,0,0,3,3,3,0,43.547,255
2025-10-31 18:37:02,24,34,86,1774.969,6.4,6.742,3.25,3,3,0,0,3,3,3,0,43.031,255
2025-10-31 18:38:02,2,37,84,1774.969,1.9,0,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 18:39:02,2,38,85,1774.969,1.15,0,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 18:40:02,54,37,87,1774.969,19.45,1.855,3.252,3,3,0,0,3,3,3,0,36.188,255
2025-10-31 18:41:02,22,36,86,1774.969,6,7.354,3.25,3,3,0,0,3,3,3,0,44.203,255
2025-10-31 18:42:02,24,34,85,1774.969,7.75,5.836,3.25,3,3,0,0,3,3,3,0,45.438,255
2025-10-31 18:43:02,4,34,86,1774.969,6.7,6.594,3.25,3,3,0,0,3,3,3,0,44.516,255
2025-10-31 18:44:02,4,34,86,1774.969,5.65,7.787,3.25,3,3,0,0,3,3,3,0,44.016,255
2025-10-31 18:45:02,18,36,85,1774.969,9.2,5.27,3.25,3,3,0,0,3,3,3,0,48.563,255
2025-10-31 18:46:00,24,34,85,1774.969,7.9,5.609,3.25,3,3,0,0,3,3,3,0,44.359,255
2025-10-31 18:47:00,10,32,85,1774.969,2.75,15.342,3.25,3,3,0,0,3,3,3,0,42.422,255
2025-10-31 18:48:00,24,32,86,1774.969,6.25,6.975,3.25,3,3,0,0,3,3,3,0,43.891,255
2025-10-31 18:49:00,4,34,86,1774.969,6.8,5.83,3.25,3,3,0,0,3,3,3,0,39.703,255
2025-10-31 18:50:00,24,33,86,1774.969,7.3,5.596,3.25,3,3,0,0,3,3,3,0,40.922,255
2025-10-31 18:51:00,32,34,85,1774.969,10.3,4.236,3.252,3,3,0,0,3,3,3,0,43.813,255
2025-10-31 18:52:00,34,32,85,1774.969,7.6,6.27,3.25,3,3,0,0,3,3,3,0,47.734,255
2025-10-31 18:53:00,20,33,85,1774.969,5.8,7.906,3.25,3,3,0,0,3,3,3,0,46.109,255
2025-10-31 18:54:00,8,33,86,1774.969,7.65,5.744,3.25,3,3,0,0,3,3,3,0,44.031,255
2025-10-31 18:55:00,12,33,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,42.641,255
2025-10-31 18:56:00,48,32,86,1774.969,12.45,3.318,3.25,3,3,0,0,3,3,3,0,41.453,255
2025-10-31 18:57:00,12,33,85,1774.969,3.2,13.711,3.25,3,3,0,0,3,3,3,0,44.297,255
2025-10-31 18:58:00,28,32,86,1774.969,6.25,6.852,3.25,3,3,0,0,3,3,3,0,43.094,255
2025-10-31 18:59:00,4,33,85,1774.969,3.8,11.578,3.25,3,3,0,0,3,3,3,0,44.484,255
2025-10-31 19:00:00,18,34,85,1774.969,8.25,5.479,3.25,3,3,0,0,3,3,3,0,45.531,255
2025-10-31 19:01:00,10,32,85,1774.969,6.7,6.738,3.252,3,3,0,0,3,3,3,0,45.344,255
2025-10-31 19:02:00,6,32,85,1774.969,5.45,7.857,3.25,3,3,0,0,3,3,3,0,42.859,255
2025-10-31 19:03:00,8,33,85,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,0,44.422,255
2025-10-31 19:04:00,22,32,86,1774.969,8.15,5.572,3.25,3,3,0,0,3,3,3,0,45.484,255
2025-10-31 19:05:00,48,34,86,1774.969,13.25,3.416,3.25,3,3,0,0,3,3,3,0,45.406,255
2025-10-31 19:06:00,12,32,85,1774.969,3.2,14.266,3.25,3,3,0,0,3,3,3,0,45.734,255
2025-10-31 19:07:00,16,32,85,1774.969,5.05,8.727,3.25,3,3,0,0,3,3,3,0,44.578,255
2025-10-31 19:08:00,30,31,86,1774.969,8.6,5.217,3.25,3,3,0,0,3,3,3,0,44.938,255
2025-10-31 19:09:00,50,33,86,1774.969,14.9,2.777,3.25,3,3,0,0,3,3,3,0,41.375,255
2025-10-31 19:10:00,14,32,85,1774.969,2.4,19.115,3.252,3,3,0,0,3,3,3,0,46.625,255
2025-10-31 19:11:00,34,32,86,1774.969,12.45,3.504,3.25,3,3,0,0,3,3,3,0,43.891,255
2025-10-31 19:12:00,0,32,85,1774.969,3.35,13.961,3.25,3,3,0,0,3,3,3,0,47.391,255
2025-10-31 19:13:00,4,32,85,1774.969,6.95,6.213,3.25,3,3,0,0,3,3,3,0,43.453,255
2025-10-31 19:14:00,6,31,86,1774.969,4.3,10.74,3.25,3,3,0,0,3,3,3,0,46.703,255
2025-10-31 19:14:58,2,32,86,1774.969,4.05,11.465,3.25,3,3,0,0,3,3,3,0,46.625,255
2025-10-31 19:15:58,18,33,86,1774.969,8.05,5.701,3.25,3,3,0,0,3,3,3,0,46.031,255
2025-10-31 19:16:58,10,34,85,1774.969,7.8,6.08,3.25,3,3,0,0,3,3,3,0,47.625,255
2025-10-31 19:17:58,32,34,85,1774.969,10.7,4.428,3.25,3,3,0,0,3,3,3,0,47.328,255
2025-10-31 19:18:58,20,31,85,1774.969,5.85,8.188,3.25,3,3,0,0,3,3,3,0,48.203,255
2025-10-31 19:19:58,36,31,86,1774.969,11.2,4.098,3.25,3,3,0,0,3,3,3,0,45.922,255
2025-10-31 19:20:58,16,33,85,1774.969,8.75,5.223,3.252,3,3,0,0,3,3,3,0,45.734,255
2025-10-31 19:21:58,28,32,85,1774.969,9.8,4.482,3.25,3,3,0,0,3,3,3,0,43.906,255
2025-10-31 19:22:58,12,31,85,1774.969,0.5,96.332,3.25,3,3,0,0,3,3,3,0,48.547,255
2025-10-31 19:23:58,36,32,86,1774.969,9.75,4.578,3.25,3,3,0,0,3,3,3,0,44.609,255
2025-10-31 19:24:58,12,31,85,1774.969,7.9,5.797,3.25,3,3,0,0,3,3,3,0,45.938,255
2025-10-31 19:25:58,8,32,86,1774.969,7.75,6.113,3.25,3,3,0,0,3,3,3,0,47.344,255
2025-10-31 19:26:58,10,31,86,1774.969,5.25,9.131,3.25,3,3,0,0,3,3,3,0,48.172,255
2025-10-31 19:27:58,4,32,84,1774.969,4.65,10.428,3.25,3,3,0,0,3,3,3,0,48.719,255
2025-10-31 19:28:58,40,30,85,1774.969,9.15,5.055,3.25,3,3,0,0,3,3,3,0,46.375,255
2025-10-31 19:29:58,28,30,86,1774.969,6,7.912,3.25,3,3,0,0,3,3,3,0,47.625,255
2025-10-31 19:30:58,8,31,86,1774.969,6.05,7.93,3.252,3,3,0,0,3,3,3,0,48.297,255
2025-10-31 19:31:58,0,32,84,1774.969,3.3,0,3.25,3,3,0,1,3,3,3,0,0,255
2025-10-31 19:32:58,0,33,84,1774.969,7.1,0.461,3.25,3,3,0,1,3,3,3,0,3.25,255
2025-10-31 19:33:58,10,33,84,1774.969,4.4,5.473,3.25,3,3,0,0,3,3,3,0,24.156,255
2025-10-31 19:34:58,22,33,84,1774.969,9.3,2.721,3.25,3,3,0,0,3,3,3,0,25.297,255
2025-10-31 19:35:58,0,33,85,1774.969,3,5.484,3.25,3,3,0,1,3,3,3,0,16.531,255
2025-10-31 19:36:58,0,35,85,1774.969,3.15,0,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 19:37:58,0,44,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 19:38:58,0,44,86,1774.969,0,125.5,3.25,3,3,0,0,3,3,3,1,0,255
2025-10-31 20:18:54,4,48,75,1774.969,7.7,1.023,3.25,3,3,0,1,3,3,3,0,7.906,255
2025-10-31 20:19:54,24,37,81,1774.969,10.35,3.932,3.25,3,3,0,0,3,3,3,0,40.703,255
2025-10-31 20:20:54,0,35,86,1774.969,2.5,11.037,3.25,3,3,0,0,3,3,3,0,27.891,255
2025-10-31 20:21:54,4,33,83,1774.969,7.1,4.125,3.25,3,3,0,0,3,3,3,0,29.438,255
2025-10-31 20:22:54,2,32,86,1774.969,6.95,4.875,3.252,3,3,0,1,3,3,3,0,34.094,255
2025-10-31 20:23:54,4,31,86,1774.969,6.55,6.068,3.25,3,3,0,0,3,3,3,0,39.859,255
2025-10-31 20:24:54,4,31,85,1774.969,3.25,11.396,3.25,3,3,0,0,3,3,3,0,37.063,255
2025-10-31 20:25:54,24,30,86,1774.969,8.35,4.461,3.25,3,3,0,0,3,3,3,0,37.266,255
